Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
30483.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.76,0
30484.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.76,0
30485.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.77,0
30486.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.77,0
30487.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.77,0
30488.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.24,7.44,0,-1.$,75.78,0
30489.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.23,7.44,0,-1.$,75.78,0
30490.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.23,7.44,0,-1.$,75.78,0
30491.14,106.53,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.23,7.44,0,-1.$,75.79,0
30492.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.79,0
30493.14,106.53,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.79,0
30494.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.79,0
30495.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.80,0
30496.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.80,0
30497.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.22,7.44,0,-1.$,75.80,0
30498.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.21,7.44,0,-1.$,75.80,0
30499.14,106.53,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.21,7.44,0,-1.$,75.81,0
30500.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.21,7.44,0,-1.$,75.81,0
30501.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.81,0
30502.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.81,0
30503.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.81,0
30504.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.82,0
30505.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.82,0
30506.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.82,0
30507.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.20,7.44,0,-1.$,75.82,0
30508.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.82,0
30509.14,106.54,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.82,0
30510.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.83,0
30511.14,106.51,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.83,0
30512.14,106.53,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.83,0
30513.14,106.52,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.19,7.44,0,-1.$,75.83,0
30514.14,106.51,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.18,7.44,0,-1.$,75.83,0
30515.14,106.52,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.18,7.44,0,-1.$,75.83,0
30516.14,106.53,19.11,119.9,89.3,104.9,0.980,35.58,6.50,61.0,521.18,7.44,0,-1.$,75.83,0
30517.14,106.51,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.18,7.44,0,-1.$,75.84,0
30518.14,106.53,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.18,7.44,0,-1.$,75.84,0
30519.14,106.53,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.18,7.44,0,-1.$,75.84,0
30520.14,106.50,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.17,7.44,0,-1.$,75.84,0
30521.14,106.52,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.17,7.44,0,-1.$,75.84,0
30522.14,106.53,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.17,7.44,0,-1.$,75.84,0
30523.14,106.51,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.17,7.44,0,-1.$,75.84,0
30524.14,106.52,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.17,7.44,0,-1.$,75.84,0
30525.14,106.53,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.17,7.44,0,-1.$,75.84,0
30526.14,106.51,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.17,7.44,0,-1.$,75.84,0
30527.14,106.51,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.16,7.44,0,-1.$,75.84,0
30528.14,106.53,19.11,119.9,89.4,104.9,0.980,35.58,6.50,61.0,521.16,7.44,0,-1.$,75.84,0
30529.14,106.52,19.11,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.16,7.44,0,-1.$,75.84,0
30530.14,106.50,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.15,7.44,0,-1.$,75.85,0
30531.14,106.53,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.15,7.44,0,-1.$,75.85,0
30532.14,106.50,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,521.15,7.44,0,-1.$,75.85,0
30533.14,106.49,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30534.14,106.52,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30535.14,106.50,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30536.14,106.49,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30537.14,106.51,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30538.14,106.51,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.63,7.44,0,-1.$,75.85,0
30539.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.62,7.44,0,-1.$,75.85,0
30540.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.62,7.44,0,-1.$,75.85,0
30541.14,106.51,19.23,119.9,89.4,104.9,0.980,35.58,6.49,61.0,524.62,7.44,0,-1.$,75.85,0
30542.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30543.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30544.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30545.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30546.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30547.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.61,7.44,0,-1.$,75.85,0
30548.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30549.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30550.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30551.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30552.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30553.14,106.53,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30554.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30555.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30556.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30557.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30558.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30559.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30560.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.85,0
30561.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.84,0
30562.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.84,0
30563.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.60,7.44,0,-1.$,75.84,0
30564.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30565.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30566.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30567.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30568.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30569.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30570.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30571.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30572.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30573.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30574.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30575.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.84,0
30576.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30577.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.84,0
30578.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.84,0
30579.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.83,0
30580.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.83,0
30581.14,106.52,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.83,0
30582.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,61.0,524.59,7.44,0,-1.$,75.83,0
30583.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.83,0
30584.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.83,0
30585.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.59,7.44,0,-1.$,75.83,0
30586.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30587.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30588.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30589.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30590.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30591.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.83,0
30592.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30593.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30594.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30595.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30596.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30597.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30598.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30599.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30600.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30601.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30602.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30603.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.82,0
30604.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30605.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30606.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30607.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30608.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30609.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30610.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30611.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30612.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30613.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.60,7.44,0,-1.$,75.81,0
30614.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.81,0
30615.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30616.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30617.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30618.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30619.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30620.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30621.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30622.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30623.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30624.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30625.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.80,0
30626.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30627.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30628.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30629.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30630.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30631.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30632.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30633.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30634.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30635.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.61,7.44,0,-1.$,75.79,0
30636.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.79,0
30637.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30638.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30639.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30640.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30641.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30642.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30643.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30644.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30645.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30646.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.78,0
30647.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.77,0
30648.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.77,0
30649.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.77,0
30650.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.62,7.44,0,-1.$,75.77,0
30651.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30652.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30653.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30654.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30655.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30656.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30657.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.77,0
30658.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30659.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30660.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30661.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30662.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30663.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.63,7.44,0,-1.$,75.76,0
30664.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.76,0
30665.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.76,0
30666.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.76,0
30667.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.76,0
30668.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.76,0
30669.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30670.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30671.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30672.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30673.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30674.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30675.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.64,7.44,0,-1.$,75.75,0
30676.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.75,0
30677.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.75,0
30678.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.75,0
30679.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.75,0
30680.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30681.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30682.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30683.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30684.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30685.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30686.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30687.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30688.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.65,7.44,0,-1.$,75.74,0
30689.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.74,0
30690.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.74,0
30691.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30692.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30693.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30694.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30695.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30696.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30697.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.66,7.44,0,-1.$,75.73,0
30698.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.73,0
30699.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.73,0
30700.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.73,0
30701.14,106.48,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.73,0
30702.14,106.50,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.73,0
30703.14,106.51,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.72,0
30704.14,106.49,19.23,119.9,89.4,104.9,0.981,35.58,6.49,60.9,524.67,7.44,0,-1.$,75.72,0
